,fluxes,reduced_costs
EX_ni2_e,-0.0002143206996420993,2.0
EX_no_e,0.0,63.70422130820296
CHLabcpp,0.0,481.4465036876079
DGSNt2pp,0.0,-2.0
DINSt2pp,0.0,-2.0
DURIt2pp,0.0,-2.0
FE2abcpp,0.0,505.0937279800835
FRUptspp,0.0,-2.0
FUMt2_2pp,0.0,81.30771261748086
FUMt2_3pp,0.0,131.28269935654237
FEENTERtonex,0.0,-2.0
CSNt2pp,0.0,-2.0
CYNTt2pp,0.0,-2.0000000000000027
CYTDt2pp_copy1,0.0,-2.0
DADNt2pp,0.0,-2.000000000001819
DCYTt2pp,0.0,-2.0
EX_meoh_e,1.3270631556786333e-06,-2.0
MALTTRtexi,0.0,-2.0
MALTTTRtexi,0.0,-2.0
MALTPTtexi,0.0,-2.0
MALTtexi,0.0,-2.0
GLCtex_copy1,0.0,10.509026991970625
FE3DCITtonex,0.0,424.147987019835
ACGAMK,0.0,-2.0
METS,0.10242207082369909,-2.0
EX_cu2_e,-0.00047044388868807557,2.0
CYSabc2pp,0.0,1122.6265232681483
PRASCSi,0.2971254593669981,-2.000000000012733
LYXI,0.0,-2.0
EX_pheme_e,-0.0,-2.0
CBIuabcpp,0.0,49742.91095319316
URIH,0.0,645.0688296773658
XTSNH,0.0,329.9782232430566
INSH,0.0,267.7479112970071
PPK2,0.0,-2.0
MTHFR2,0.10242207082369909,-2.0
ASPO3,0.0015115249343153891,-2.0
ASPO5,0.0,122.83652225905026
ASPO4,0.0,-1.9999999999943583
ASPO6,0.0,3649.8729747781763
EX_mal__D_e,0.0,422.97325436223196
MALDDH,0.0,-2.0
DHPS2,0.00044390262557461526,-2.0
CADVtpp,0.0,4326.331606300231
QULNS,0.0015115249343153891,-2.0
ALKP,0.0,1017.1108503638861
EX_cobalt2_e,-1.658828944598292e-05,2.0
L_LACD3,0.0,-1.999999999994543
L_LACD2,0.0,-2.0
FORtppi,0.0,121.19405961726378
DATPHs,0.0,-2.0
GLCTR1,0.0,-2.0
LIPAabcpp,0.0,-1.999999999985448
LIPACabcpp,0.0,-1.999999999985448
GGGABADr,0.0,-2.0
EX_mso3_e,0.0,6116.068282325979
EX_23camp_e,0.0,15564.258149060008
EX_23cgmp_e,0.0,14346.701122993943
EX_23cump_e,0.0,2540.5009381943
EX_3amp_e,0.0,16433.425139263367
EX_3gmp_e,0.0,15215.8681131973
EX_3ump_e,0.0,3385.298642786327
EX_glyc__R_e,0.0,209.03451703709678
EX_eca4colipa_e,-0.0,-2.0
GLYOX3,0.0,4566.917094709053
FDMO3,0.0,-2.000000000001819
FDMO4,0.0,-2.0000000000031832
BUTSO3abcpp,0.0,-2.0
