,fluxes,reduced_costs
ALATA_L2,0.0,633.5558231122243
ALATRS,0.0,-1.9999999999999147
ALAabcpp,0.0,134.28515368011048
ALAt2pp_copy1,0.0,16.61446676517639
ALAt2pp_copy2,-0.002609227296890534,2.000000000000002
ALAt4pp,0.002609227296890534,-2.0
ALDD2x,0.0,125.0526269140221
ALDD2y,0.0,192.34795386969324
ALDD3y,0.0,27.844816567888742
ALDD4,0.0,-2.000000000000057
ALLK,0.0,-2.000000000000057
ALLTAMH,0.0,-2.0
ALLTN,0.0,-2.0
ALLabcpp,0.0,125.70931324497897
ALPATE160pp,0.0,-2.0
ALPATG160pp,0.0,-2.0
ALR2,0.0,20.571035989787433
ALR4x,0.0,-2.0000000000000067
ALTRH,0.0,-2.0
AM3PA,0.0,-1.9999999999999432
AM4PA,0.0,-1.9999999999997522
AM4PCP,0.0,3699.3170689148983
AMALT1,0.0,26.709933271374183
AMALT2,3.0819791163594346e-13,-2.0
AMALT3,0.0,-2.000000000000014
AMALT4,0.0,-2.0000000000000284
AMANK,0.0,-2.0000000000000853
AMMQLT8,0.0,-2.0000000000040927
AMPMS2,0.0001117882204047241,-2.0
AMPN,0.0,180.1634719847225
AMPTASECG,0.0,-2.0
AMPTASEPG,0.0,-2.0000000000001137
ANHMK,0.0,-2.0
ANPRT,0.028494967768904627,-2.0
ANS,0.028494967768904627,-2.0
AOBUTDs,0.0,-2.0
AOXSr2,1.0025849363652386e-06,-2.0
AP4AH,0.0,-2.0
AP4AS,0.0,155.5783342547808
AP5AH,0.0,-1.9999999999995453
APCS,0.0,-1.999999999998181
APG3PAT120,0.0,-1.9999999999999005
APG3PAT140,0.0,-2.000000000000014
APG3PAT141,0.0,-2.000000000000014
APG3PAT160,0.03198947756460567,-2.000000000000014
APG3PAT161,0.03770421170188753,-2.000000000000014
APG3PAT180,0.0,5228.751837195741
APG3PAT181,0.0,172.34271916924786
APH120,0.0,9.673053982581784
APH140,0.0,-2.0
APH141,0.0,-2.0
APH160,0.0,-2.0
APH161,0.0,177.05683369493175
APH180,0.0,-2.0
APH181,0.0,-2.0
APRAUR,0.00022357644080944818,-2.0
ARBTNR1,0.0,-1.999999999999618
ARBTNR2,0.0,-1.519237136527933
ARBTNR3,0.0,-1.9999999999990905
ARBTNabcpp,0.0,108.4460834116594
ARBTNexs,0.0,-2.0
ARBTNtex,0.0,-2.0
ARBTNtonex,0.0,-2.0
ARBTNtpp,0.0,-2.0000000000000004
ARBTptspp,0.0,-1.9999999999999964
ARBTtex,0.0,-1.4352365873290056
ARBabcpp,0.0,131.24807995335226
ARBt3ipp,0.0,-1.9999999999999964
ARGDC,0.0,36.504248190053715
ARGDCpp,0.0,-2.0000000000000164
ARGSS,0.14827830174867332,-1.9999999999998863
ARGTRS,0.0,-1.9999999999998863
ARGabcpp,0.0,67.61398288780913
ARGt3pp,0.0,51.45854103881271
ASCBPL,0.0,-2.0
ASCBptspp,0.0,-2.0
ASNN,0.0,328.1712527787571
ASNNpp,0.0,313.60078430612555
ASNS1,0.0,234.84464759667722
ASNS2,0.12083905591776128,-2.0
ASNTRS,0.0,-2.0000000000001137
ASNabcpp,0.0,65.98273080448132
ASO3t8pp,0.0,-2.000000000000024
ASP1DC,0.00028874446167456713,-1.999999999999993
ASPCT,0.16582504201246953,-2.0
ASPO3,0.001141944242520232,-2.0
ASPO4,0.0,-2.000000000001082
ASPO5,0.0,3.622605808890496
ASPO6,0.0,1811.0053760317498
ASPT,0.0,18.68429942396266
ASPTRS,0.0,-2.0
ASPabcpp,0.0,117.1509809314913
ASPt2_2pp,0.0,14.149636481420927
ASPt2_3pp,0.0,13.534350323005356
ASPt2pp_copy1,0.0,15.341277388947079
ASPt2pp_copy2,0.0,2.000000000000002
ASR,0.0,-1.9999999999995453
AST,0.0,-2.0000000000001137
ATPHs,0.0,-2.0
ATPM,3.15,82.62097488914101
ATPPRT,0.04749144585068499,-2.0
BALAt2pp,0.0,-2.0
BETALDHx,0.0,1.295486973098205
BETALDHy,0.0,-2.0000000000001226
BMOCOS,6.115768111827956e-05,-2.0
BMOGDS1,6.115768111827956e-05,-2.0
BMOGDS2,6.115768111827956e-05,-2.0
BPNT,0.1242563666733636,-2.0
BSORx,0.0,-2.0
BSORy,0.0,1.2954869730991945
BTNt2ipp,0.0,-2.0
BTS5,1.0025849363652386e-06,-2.0
BUTCT,0.0,-2.0
BUTSO3abcpp,0.0,-2.0
BWCOGDS1,0.0,-2.0
BWCOGDS2,0.0,-2.0
BWCOS,0.0,-2.0
CA2t3pp,0.0,41.524175674136295
CADVtpp,0.0,563.831108190934
CAT,0.0,1.3674796213107
CBItonex,0.0,35.85932807466804
CBIuabcpp,0.0,816.9984703704772
CBL1abcpp,0.0,9946.631374513461
CBL1tonex,0.0,-2.0
CBMD,0.0,-2.0000000000000004
CBPS,0.0,415.4531448033749
CCGS,0.0,-2.0
CD2abcpp,0.0,93.74804560763481
CD2t3pp,0.0,-2.0000000000000004
CD2tpp,0.0,18.103372718276482
CDAPPA120,0.0,-2.0
CDAPPA140,0.0,-2.0
CDAPPA141,0.0,-2.0
CDAPPA160,0.0,162.94168567409
CDAPPA161,0.0,162.94168567409
CDAPPA180,0.0,162.94168567409
CDAPPA181,0.0,162.94168567408977
CDGR,0.0,-2.0
CDGS,0.0,-2.0
CDPMEK,0.0011975877064883244,-2.0
CFAS160E,0.0,-1.999999999998181
CFAS160G,0.0,-1.999999999998181
CFAS180E,0.0,-1.999999999998181
CFAS180G,0.0,-1.999999999998181
CGLYabcpp,0.0,-1.9999999999997726
CHLabcpp,0.0,242.91800452052428
CHLt2pp,0.0,136.73294654376042
CHOLD,0.0,-2.000000000000142
CHORM,0.16210996353076818,-2.0
CHORS,0.19105208418129171,-2.0
CHRPL,0.00011178822040472901,-2.0
CHTBSptspp,0.0,-1.9999999999999716
CINNDO,0.0,-1.9999999999999627
CITL,0.0,121.00885979698023
CITt3pp,0.0,29.145701824567908
CITt7pp,0.0,-2.0
CLIPAabctex,0.0,-1.9999999999999858
CLPNH120pp,0.0,-2.0
